Chrom.1		
UV		
ml	mAU	
1.312	0.07867473	
1.314	0.07773005	
1.315	0.07684924	
1.317	0.07696074	
1.318	0.07634567	
1.32	0.07609317	
1.321	0.07599677	
1.323	0.07617146	
1.324	0.07560012	
1.325	0.07502057	
1.327	0.07478269	
1.328	0.07480376	
1.33	0.07511178	
1.331	0.07441401	
1.333	0.07423078	
1.334	0.07320651	
1.336	0.07319357	
1.337	0.0722087	
1.339	0.07066192	
1.34	0.07013116	
1.342	0.06981186	
1.343	0.06912325	
1.345	0.06906514	
1.346	0.0690512	
1.348	0.0698604	
1.349	0.07108896	
1.351	0.07184558	
1.352	0.07274304	
1.354	0.07344659	
1.355	0.07347941	
1.357	0.07263721	
1.358	0.07166349	
1.36	0.07092908	
1.361	0.07082665	
1.363	0.07094431	
1.364	0.07038651	
1.366	0.06887233	
1.367	0.06800254	
1.369	0.0671494	
1.37	0.0662287	
1.372	0.06507459	
1.373	0.06372064	
1.375	0.06378963	
1.376	0.0635346	
1.378	0.06297389	
1.379	0.06234635	
1.381	0.06125267	
1.382	0.06143174	
1.384	0.06183375	
1.385	0.06160666	
1.387	0.06177191	
1.388	0.06258316	
1.39	0.06313885	
1.391	0.06335404	
1.393	0.06432149	
1.394	0.0638418	
1.396	0.06346104	
1.397	0.06353998	
1.399	0.06348722	
1.4	0.06370065	
1.402	0.0640779	
1.403	0.06418205	
1.405	0.0644519	
1.406	0.06483102	
1.408	0.0651373	
1.409	0.0655834	
1.411	0.06624882	
1.412	0.06674652	
1.414	0.06790759	
1.415	0.06865228	
1.417	0.06909139	
1.418	0.06920107	
1.42	0.06925531	
1.421	0.0695173	
1.423	0.06950559	
1.424	0.06857061	
1.426	0.06765494	
1.427	0.06698546	
1.429	0.06704353	
1.43	0.06713198	
1.432	0.06787618	
1.433	0.06814417	
1.435	0.06878643	
1.436	0.06884719	
1.438	0.06827777	
1.439	0.06859908	
1.441	0.06916675	
1.442	0.07019291	
1.444	0.07155961	
1.445	0.07225306	
1.447	0.07403767	
1.448	0.07557496	
1.45	0.07571174	
1.451	0.07528493	
1.453	0.07527836	
1.454	0.07519381	
1.456	0.07529332	
1.457	0.07497678	
1.459	0.07477397	
1.46	0.07523147	
1.462	0.07564934	
1.463	0.07657147	
1.465	0.07737652	
1.466	0.07719931	
1.468	0.07731092	
1.469	0.07821377	
1.471	0.07980621	
1.472	0.08022476	
1.474	0.08063108	
1.475	0.08101331	
1.477	0.08086579	
