Chrom.1		
UV		
ml	mAU	
1.576	0.03808326	
1.577	0.03801984	
1.579	0.03838561	
1.58	0.03812698	
1.582	0.03742216	
1.583	0.03707264	
1.585	0.03684267	
1.586	0.03676108	
1.588	0.03712006	
1.589	0.03787046	
1.591	0.03815436	
1.592	0.03794473	
1.594	0.03753177	
1.595	0.03645576	
1.597	0.03550958	
1.598	0.03441176	
1.6	0.03345611	
1.601	0.03279919	
1.603	0.03235976	
1.604	0.03174234	
1.606	0.03110374	
1.607	0.03057979	
1.609	0.02934464	
1.61	0.02952879	
1.612	0.02838529	
1.613	0.02724757	
1.615	0.02611024	
1.616	0.02570835	
1.618	0.02481684	
1.619	0.02421757	
1.621	0.0231568	
1.622	0.02305009	
1.623	0.0237785	
1.625	0.02360867	
1.626	0.02267613	
1.628	0.02148044	
1.629	0.01975419	
1.631	0.01893027	
1.632	0.01892154	
1.634	0.01891568	
1.635	0.0191157	
1.637	0.01905299	
1.638	0.01847821	
1.64	0.01744698	
1.641	0.0172415	
1.643	0.01770688	
1.644	0.01698235	
1.646	0.01636586	
1.647	0.01632708	
1.649	0.01627006	
1.65	0.01639253	
1.652	0.01708685	
1.653	0.01735035	
1.655	0.01745408	
1.656	0.01760438	
1.658	0.01818372	
1.659	0.01849798	
1.661	0.01834776	
1.662	0.01842319	
1.664	0.01822193	
1.665	0.0177117	
1.667	0.01834458	
1.668	0.01819795	
1.67	0.01899652	
1.671	0.01914021	
1.673	0.01941919	
1.674	0.01998271	
1.676	0.02040118	
1.677	0.02126164	
1.679	0.02230879	
1.68	0.02297618	
1.682	0.02371453	
1.683	0.02487854	
1.685	0.02620503	
1.686	0.02764982	
1.688	0.0278662	
1.689	0.02826472	
1.691	0.0282899	
1.692	0.02818553	
1.694	0.02841526	
1.695	0.02772351	
1.697	0.02737722	
1.698	0.02755784	
1.7	0.02783121	
1.701	0.02866422	
1.703	0.02937469	
1.704	0.0299463	
1.706	0.03015705	
1.707	0.02970686	
1.709	0.02963781	
1.71	0.02930704	
1.712	0.02917674	
1.713	0.0291816	
1.715	0.02863312	
1.716	0.02948978	
1.718	0.03013007	
1.719	0.03007519	
1.721	0.02927408	
1.722	0.02944194	
1.724	0.02908617	
1.725	0.02898713	
1.727	0.02704471	
1.728	0.0252431	
1.73	0.02588692	
1.731	0.02579395	
1.733	0.02594937	
1.734	0.027051	
1.736	0.02779932	
1.737	0.02723775	
1.739	0.02674659	
1.74	0.02657496	
1.742	0.02868829	
1.743	0.0297507	
1.745	0.02995871	
1.746	0.02993429	
1.748	0.03007023	
1.749	0.03072958	
1.751	0.03104109	
1.752	0.03017547	
1.754	0.02909546	
1.755	0.02873241	
1.757	0.02801087	
1.758	0.02691185	
1.76	0.02572805	
1.761	0.02448324	
1.763	0.02450029	
1.764	0.02461602	
1.766	0.02521093	
1.767	0.02579793	
1.769	0.0259019	
1.77	0.0268651	
1.772	0.02724971	
1.773	0.027315	
1.775	0.02685463	
1.776	0.02623834	
1.778	0.02596285	
1.779	0.02649044	
1.781	0.02674859	
1.782	0.0271746	
1.784	0.02827715	
1.785	0.02930856	
1.787	0.02979157	
1.788	0.0296138	
1.79	0.03068114	
1.791	0.03071479	
1.793	0.0302925	
1.794	0.03021023	
1.796	0.0315954	
1.797	0.03214398	
1.799	0.03180669	
1.8	0.03217984	
1.802	0.03265269	
1.803	0.03327087	
1.805	0.03219063	
1.806	0.03151737	
1.808	0.03103233	
1.809	0.03053352	
1.811	0.02979239	
1.812	0.03073001	
1.814	0.03204083	
1.815	0.03265025	
1.817	0.03085576	
1.818	0.03089231	
1.82	0.03070781	
1.821	0.0304413	
1.823	0.03083845	
1.824	0.03091612	
1.826	0.03104947	
1.827	0.03136252	
1.829	0.03188713	
1.83	0.03243424	
1.832	0.03219846	
1.833	0.03352364	
1.835	0.03366689	
1.836	0.03438305	
1.838	0.03493972	
1.839	0.0354222	
1.841	0.03494784	
1.842	0.03508409	
1.844	0.03581507	
1.845	0.03579053	
1.847	0.0367729	
1.848	0.03605075	
1.85	0.03599712	
1.851	0.03670449	
1.853	0.03748013	
